query_id,placekey,latLon
140228,222@5sb-95h-z9f,"(42.264985125012295, -89.0739189717835)"
140239,222@5sb-8zc-85f,"(42.298258789946466, -89.09936488317717)"
140233,222@5sb-94p-bx5,"(42.26986237455588, -89.00703139926645)"
141309,22b@5pv-mzv-b8v,"(40.721896576958486, -89.27128308285322)"
151330,222@63k-4bk-qfz,"(40.817108749098466, -84.91573889294261)"
150168,222@63k-6fj-r49,"(41.0397887901948, -85.24955218567685)"
150021,222@63k-b62-zzz,"(41.18710378491082, -85.10059739028985)"
150150,222@63k-b62-89z,"(41.17491457641803, -85.10871479423787)"
150017,222@63k-6fj-nkf,"(41.03871188736223, -85.24893805435597)"
150047,224@63k-4nb-3wk,"(41.07774767005601, -85.14965682612907)"
150112,222@5py-djc-45f,"(39.217755034130924, -85.8956593138572)"
151302,222@63k-77d-vxq,"(40.467861559013194, -85.37207614589789)"
150104,222@5pv-8pb-k75,"(40.07684619732866, -86.47271744813592)"
150072,222@5pw-7x6-j9z,"(40.76383722226042, -86.36166439048458)"
150009,226@5px-7dg-vcq,"(38.28377002588977, -85.74957157082241)"
151309,222@5pv-7r8-nwk,"(39.52924476094455, -87.11156734539539)"
151316,223@5pv-9f7-v4v,"(40.26922339514472, -86.5104026233257)"
150061,223@5py-rjw-kcq,"(38.65937166737519, -87.16046827032788)"
150086,225@63j-bmd-k9f,"(39.1101085569117, -84.88447032696592)"
151332,223@5py-bf2-s5z,"(39.34436663835888, -85.47822163959385)"
150089,225@63j-6pd-bff,"(40.194702261474845, -85.41727016506151)"
150115,222@5py-s48-28v,"(38.39455053793463, -86.94128856669515)"
150026,222@5s6-cdr-z75,"(41.56329858465986, -85.8302342702705)"
150018,222@5s6-b3j-djv,"(41.67880495005933, -85.99267273250118)"
150044,222@5px-7fb-m8v,"(38.30019156390009, -85.8339086614033)"
151313,222@5pw-d39-td9,"(41.063953318330974, -86.19493030481821)"
151319,223@5py-vff-ch5,"(38.360843619183214, -87.58989483413384)"
150011,222@5pw-dyj-sbk,"(40.563882762351376, -85.66604972331163)"
151317,222@5py-w9s-nbk,"(39.040226020195405, -87.13033618533231)"
150059,222@63j-2nz-4vz,"(40.04470632534521, -86.02396207104825)"
150157,222@63j-2xc-9cq,"(39.98233327076298, -86.14330086916512)"
150161,22w@63j-2xb-fzz,"(39.95929061392906, -86.15917335598613)"
150181,223@63j-2pk-cwk,"(39.989350994233966, -85.91680590551401)"
150153,222@5pv-b6m-9xq,"(39.93950779389817, -86.15932437050557)"
150037,224@63j-4f7-z2k,"(39.793675320460295, -85.76848712605373)"
151331,224@5px-3vn-tvz,"(38.237765994713456, -86.14749081863519)"
150005,222@5pv-5cd-75z,"(39.762634598680236, -86.50205901096186)"
150158,226@5pv-bc6-nwk,"(39.77994646809233, -86.3396094658797)"
150030,222@63h-yq6-kxq,"(39.943031099067284, -85.36376581334572)"
150010,222@5pw-9q2-d35,"(40.485587517540075, -86.1567098919777)"
150007,223@5pw-8z2-249,"(40.44644451187304, -86.1262578987353)"
150091,222@63k-68k-s89,"(40.90587743537498, -85.48892123853739)"
150065,224@5py-6yn-3t9,"(38.9521529047815, -85.90252259755124)"
151324,222@5pw-bn4-p7q,"(40.93422715324247, -87.13821811099628)"
151320,224@63j-53k-mc5,"(40.44118538701966, -84.98545980931165)"
151303,222@5py-768-mff,"(39.009628753159696, -85.64106641126283)"
150001,222@5py-f5y-zvf,"(39.47960391326206, -86.0776998056252)"
150042,222@5py-vtp-9s5,"(38.6719960280449, -87.53292148440299)"
150133,222@5s6-byx-q75,"(41.248140975554804, -85.8287538293078)"
151323,226@5s6-gsx-jn5,"(41.643630011445374, -85.41642909923324)"
152012,222@5pv-ywg-xnq,"(41.61564604235693, -87.52217870444316)"
152024,222@5pv-yvy-fpv,"(41.634989406911274, -87.4486661082493)"
150165,222@5pv-yct-zzz,"(41.539282593429746, -87.51243866378587)"
150004,222@5pv-ywg-xnq,"(41.61564604235693, -87.52217870444316)"
150034,227@5pv-y5f-jd9,"(41.51260679626587, -87.26084942383567)"
150008,222@5pv-yvy-fpv,"(41.634989406911274, -87.4486661082493)"
150126,222@5pv-ygz-fpv,"(41.3959552796377, -87.36645221917148)"
150002,222@5pv-y79-835,"(41.60033145201692, -87.358201524278)"
152028,222@5pv-yjq-7wk,"(41.44428214407246, -87.32501783870772)"
150090,222@5pv-yd9-f75,"(41.49210231738994, -87.5240351432635)"
150125,22f@5pv-yff-3bk,"(41.54997619146002, -87.50846032872832)"
150166,222@5pv-yjr-ckf,"(41.448554562281856, -87.3276766232316)"
150015,222@5pw-5sg-q75,"(41.65999786798832, -86.89853883733267)"
150006,227@5pw-5jf-7yv,"(41.609783072946726, -86.72740162472394)"
151328,222@5py-xpr-yqf,"(38.85897503751539, -86.51278360726427)"
151335,222@5py-xpf-xkf,"(38.85301208986176, -86.49348935015271)"
151308,222@63j-6tf-mc5,"(40.275377078240886, -85.84422556857967)"
150088,222@63j-39w-hnq,"(40.09626087153045, -85.68175064584082)"
150113,222@63j-3bx-fxq,"(40.13149128088382, -85.6946790538723)"
150024,222@5pv-9nt-3dv,"(39.7779773565236, -86.18337077747367)"
150160,223@5pv-b4y-gff,"(39.90857993624291, -86.26736778981258)"
152007,222@5pv-9nt-cqz,"(39.781815330499114, -86.19147031905092)"
150169,222@63j-324-jqf,"(39.90098229797978, -86.04145745213297)"
152013,222@63j-328-9s5,"(39.902143679127114, -86.06119407091944)"
150128,222@5pv-9rp-435,"(39.63630291142376, -86.13264584910243)"
150056,222@5pv-9p4-mrk,"(39.79058580468681, -86.16295956671875)"
150084,222@5pv-b6h-k4v,"(39.9070107073059, -86.1974946639408)"
150162,222@5pv-9qr-j35,"(39.64935148922479, -86.080476558659)"
152020,224@5pv-b6g-t5f,"(39.90185519606932, -86.2047370474713)"
150074,222@5pv-b9w-nwk,"(39.78707597915257, -86.07606828856088)"
150076,222@5s6-dz9-7kf,"(41.33362993003795, -86.33131372399409)"
151300,222@5s6-dmr-gp9,"(41.455727501472424, -86.15850347666851)"
151318,222@5pw-8js-85f,"(40.75716893618914, -86.08119309627527)"
150183,222@5py-8sx-jvz,"(39.12100752792052, -86.5724998295461)"
150051,222@5py-989-5mk,"(39.1605391802325, -86.53956489623461)"
150022,222@5pv-bqw-7dv,"(40.06514825861066, -86.90649571093999)"
150057,222@5pv-9z7-qxq,"(39.60808358898019, -86.3552029100467)"
150146,222@63k-bh8-cdv,"(41.44785002515804, -85.29614460750243)"
151306,222@5px-9pr-rhq,"(38.56911660190308, -86.4753706613661)"
150035,222@5pv-yt3-ch5,"(41.551624765275, -87.0486593889194)"
151305,222@5pw-g74-rtv,"(41.05645716877079, -86.59691412329961)"
151333,222@5pv-55f-xwk,"(39.62128046751463, -86.84749493741135)"
151301,222@63j-4qw-2x5,"(40.16874564452529, -84.97000460795067)"
151329,222@5py-c45-nh5,"(39.30490137969688, -85.2233235413638)"
151304,222@63h-zxr-bkz,"(39.62236399627628, -85.44306112350208)"
150058,223@5s6-crp-b49,"(41.68369484806512, -86.25178509377471)"
150012,222@5s6-9w8-pgk,"(41.706989958546366, -86.17413759344483)"
151334,222@5py-88v-7wk,"(38.7048179885619, -85.78646960487937)"
150097,229@63j-3yw-4vz,"(39.55967945518312, -85.78683482312394)"
150102,222@5pw-gkb-54v,"(41.2870125555453, -86.6227787792031)"
151315,223@5s5-v6r-qzz,"(41.634573629589724, -84.99494267463851)"
151327,223@5py-xzg-s5z,"(39.12592244525819, -87.41217312024106)"
150109,222@5pw-c4k-6kz,"(40.39386914421576, -86.83428940414848)"
150173,222@5pw-c4g-6p9,"(40.401086844885, -86.80745609927123)"
151311,222@5pw-93f-9mk,"(40.27207841924392, -86.04178393380396)"
150082,224@5px-nq9-bx5,"(37.982851592208895, -87.57063334311395)"
150100,226@5px-nfp-9xq,"(37.96296908706475, -87.49573056393174)"
152014,223@5px-nq5-vvf,"(37.968359318356484, -87.56813486191679)"
151326,222@5pv-73r-45f,"(39.65294352853115, -87.39888336049411)"
150023,222@5pv-vd8-g49,"(39.485183637526504, -87.40845829965366)"
150046,223@5pv-vdd-g6k,"(39.41963649733639, -87.40907991653829)"
151310,222@5pw-fmf-p35,"(40.820311983669164, -85.82226097528256)"
151307,222@5pt-wkp-3nq,"(40.289955984243235, -87.29649720719414)"
151325,223@5px-s84-zcq,"(38.04222159999905, -87.26215489052684)"
150149,225@5px-ndr-wp9,"(37.974514763060846, -87.44535954544473)"
151314,222@5py-9kw-5s5,"(38.61424365418038, -86.10672379468515)"
150048,222@63j-5md-5vf,"(39.86522099445614, -84.88576590061807)"
150075,227@63k-79y-w6k,"(40.73735089439897, -85.17175234662805)"
151312,222@5pw-b27-qfz,"(40.73470244619965, -86.7779874254857)"
161310,222@5nz-snx-kcq,"(41.303545653251376, -94.45231901219073)"
161304,223@5ny-hkq-tn5,"(40.9893568827404, -94.7482243793119)"
161318,22b@5pb-pss-v2k,"(43.26873417689596, -91.47454434696145)"
161377,222@5pz-vv8-p7q,"(40.75597027196585, -92.85623920535663)"
161330,222@5nz-hjz-yy9,"(41.714881433909795, -94.93734234389554)"
161349,222@5p9-jz8-d7q,"(42.1739293759447, -92.01312539432513)"
160110,222@5p9-jfm-skf,"(42.5268440613293, -92.33897710880477)"
160067,222@5p9-jcv-7kf,"(42.46207878616338, -92.34709334696542)"
160040,224@5p9-jbg-kxq,"(42.533603382011385, -92.45817253777804)"
161372,223@5pb-764-8y9,"(42.0556086920514, -93.8761528368556)"
161320,222@5p9-pcc-6x5,"(42.846148748154555, -92.10899829775974)"
161339,222@5p9-jr5-ty9,"(42.72244578748775, -92.48236245193947)"
161335,222@5p9-qbq-vpv,"(42.470078361111625, -91.87411204073184)"
161375,222@5p9-x2m-xbk,"(42.645191768010676, -95.2224802516708)"
161350,225@5nz-kwk-n89,"(42.2670486306339, -94.74478047761352)"
160005,223@5nz-gj4-z9f,"(42.05613268450012, -94.8663357539321)"
161332,222@5nz-g8t-gc5,"(41.90487649189748, -95.07513675220609)"
161376,222@5ny-h2t-kcq,"(41.401386406270916, -94.99097120713127)"
160064,223@5p9-9q3-v2k,"(43.1497956073477, -93.2156971356114)"
161362,222@5nw-kkb-249,"(42.75902967420066, -95.54876935640215)"
161331,222@5p9-rj6-c3q,"(43.06216786694132, -92.32013183075546)"
161348,224@5nz-sf5-qfz,"(41.02650120064482, -93.76849562723733)"
160112,223@5p9-tk6-6rk,"(43.14911658640456, -95.14370964238478)"
161312,228@5sb-gw7-s3q,"(42.78505011220304, -91.09963437337494)"
161319,227@5sb-jjw-whq,"(42.85971633550746, -91.41482864399869)"
161313,223@5q2-mfn-w6k,"(41.82634062143267, -90.54798079484601)"
160080,225@5sb-w4v-py9,"(41.861087635652254, -90.18784268651723)"
161369,222@5nz-g6c-gc5,"(42.024712254599315, -95.37851057992542)"
161322,222@5pb-6x4-mc5,"(41.83404263976672, -94.09367357262408)"
161327,222@5pz-zc4-jd9,"(40.7585182504184, -92.41510735041261)"
161340,222@5nz-s28-xt9,"(40.75098814602948, -93.74645439652566)"
161343,222@5sb-kt7-49z,"(42.484935492042176, -91.46661377752567)"
160057,224@5pz-gw8-qpv,"(40.810449212596986, -91.17093546884291)"
160124,222@5p9-zqc-ct9,"(43.417828752540984, -95.1256431014355)"
161378,222@5sb-kj7-gkz,"(42.476539949887595, -91.13082578681404)"
160069,222@5sb-hm3-4d9,"(42.49283034314051, -90.67455402019633)"
160117,224@5sb-hm3-h3q,"(42.49556620909397, -90.68595256320731)"
161351,222@5p9-y2h-435,"(43.40983836435514, -94.83358797540856)"
161316,223@5p9-phk-snq,"(42.96800937639335, -91.81069113064177)"
161338,222@5p9-qm9-k75,"(42.67549130496081, -91.90175425246487)"
161347,224@5p9-rnw-yy9,"(43.05266470577853, -92.68193816323857)"
161308,222@5pb-869-pgk,"(42.74339210118, -93.18554102866504)"
161324,222@5ny-fm4-t5f,"(40.62093388719545, -95.65023753580236)"
161325,222@5nz-ncv-h3q,"(42.01654449010717, -94.38999526039218)"
161303,22f@5p9-nnw-575,"(42.35869562405729, -92.76497803605027)"
161314,222@5nz-xtk-rkz,"(41.68376522840417, -94.49380389973365)"
161361,222@5pb-4dx-5vf,"(42.45243549539299, -93.81215335538624)"
161307,223@5p9-cxn-mc5,"(43.098429627124105, -93.80870061108826)"
161380,222@5pb-7n4-3nq,"(42.50111489515109, -93.26123435908707)"
161309,222@5p2-6r2-p35,"(41.563586292740396, -95.88573616806498)"
161356,222@5pz-b82-8sq,"(40.96225243796779, -91.55970860097956)"
161328,222@5pb-rt9-py9,"(43.38107661484566, -92.11761333848136)"
161334,222@5pb-b7q-hkf,"(42.732484475820925, -94.23196684002)"
161354,222@5nz-nr6-yvz,"(42.33897517187868, -95.45947457491924)"
161317,222@5q2-h5b-kpv,"(41.8021154792458, -92.07302999615347)"
161329,222@5q2-jzh-tn5,"(42.07277012689848, -90.673853829869)"
160032,222@5q3-35j-s5z,"(41.70279347821098, -93.05216230313644)"
161364,223@5pz-dce-xt9,"(40.98683252585182, -91.96576738959244)"
160058,224@5q2-jby-kfz,"(41.65971399583815, -91.5476068135571)"
160029,226@5q2-jby-8gk,"(41.66359951372837, -91.52874666195599)"
161306,223@5q2-mxt-y5f,"(42.10220857391903, -91.26494292077598)"
161315,224@5q3-265-s3q,"(41.3222007773812, -92.20627579369021)"
161353,222@5p9-yqx-gzf,"(43.0569842959176, -94.22705288472608)"
160122,222@5pz-chb-2tv,"(40.62565289026243, -91.38441288464644)"
160008,229@5pz-c5g-s5z,"(40.408863311530084, -91.38996952155948)"
160079,222@5q2-hjv-pn5,"(41.978772910469445, -91.65619727527644)"
160045,222@5q2-hcg-qzz,"(41.98605972329938, -91.6615381431836)"
161341,223@5q2-3wb-btv,"(41.02838710924228, -93.30218605743136)"
161321,22h@5nx-m8m-hdv,"(43.419612289355996, -96.16673649454336)"
161326,222@5nz-qqx-sh5,"(41.32800834478973, -94.01739376919623)"
161379,222@5q3-44c-45f,"(41.299838088065584, -92.62956333165977)"
161355,222@5q3-46z-qs5,"(41.310787201431474, -93.11185903173468)"
161367,222@5q3-3xw-hwk,"(41.41371854200384, -92.91131891632075)"
160001,222@5q3-6vy-q2k,"(42.04780368586616, -92.90514911404182)"
161323,225@5p9-f44-rhq,"(43.28932268035866, -92.80802921931199)"
161359,222@5p2-5dx-vcq,"(42.02583720551185, -96.10649748897933)"
161342,222@5q2-222-snq,"(41.04312184091624, -92.79703336296554)"
161363,223@5ny-c99-jvz,"(41.02742348335987, -95.21516265265022)"
160013,222@5q2-gbv-9fz,"(41.433286727905916, -91.05405365579638)"
161381,222@5nw-jhv-k4v,"(43.18722400567315, -95.84653734291983)"
161300,225@5p9-wj7-v2k,"(43.089120483162986, -95.62356222491069)"
161345,222@5nx-j7w-y35,"(43.410056338289145, -95.74299039810916)"
161366,222@5ny-c2x-zvf,"(40.75367421293363, -95.36793744505115)"
161352,222@5ny-d5m-835,"(40.7240461095174, -95.04201865290376)"
161357,222@5p9-thd-4qf,"(43.119722056207394, -94.69177972348722)"
161368,222@5nw-dq4-835,"(42.79794372324371, -96.15586149221511)"
161305,222@5p9-vhy-z75,"(42.74086994623746, -94.6777683631399)"
160101,222@5nz-vmp-xkf,"(41.616636959082555, -93.64201199676832)"
162003,222@5nz-vrp-xbk,"(41.5988693285783, -93.62323783171179)"
160082,222@5nz-vrp-fj9,"(41.58910178878694, -93.63397273345599)"
160083,222@5nz-vrp-xbk,"(41.5988693285783, -93.62323783171179)"
160028,222@5ny-jr3-t7q,"(41.26868087681044, -95.83940595945207)"
160047,222@5ny-jr3-t35,"(41.26866272413999, -95.83780765060021)"
160147,222@5q2-z9f-ty9,"(41.74272876884477, -92.73375902022187)"
161373,222@5ny-s4k-nqz,"(40.718535487188454, -94.22265320560395)"
161370,22g@5nz-mh7-r49,"(42.422470005989446, -94.99206816122708)"
160104,222@5q2-xcc-dsq,"(41.5659409785393, -90.51959951849551)"
162001,222@5q2-x9b-8gk,"(41.55855292974684, -90.58838556107281)"
160033,222@5q2-x9w-nt9,"(41.54148695421832, -90.55636723694272)"
161374,224@5nz-jsc-mp9,"(41.64504476877667, -95.32678441075824)"
161346,222@5nw-j8j-v2k,"(43.06709453642105, -96.15803973024626)"
161311,223@5nw-m34-dd9,"(42.99824053286771, -96.47964278368163)"
161360,224@5nw-hzg-qfz,"(42.9944858531452, -96.04547844897964)"
161336,224@5nx-mk2-3qz,"(43.20280218355008, -96.2848026686272)"
160030,22c@5pb-5cd-t5f,"(42.03262613470641, -93.60955802854063)"
161333,222@5pb-4n6-7nq,"(42.00491197836328, -93.43711045793358)"
161365,222@5nz-v9v-94v,"(41.07006572020698, -94.38410190741813)"
161337,222@5pz-ctm-x3q,"(40.73533577401173, -91.95868057132222)"
160089,223@5q2-zv9-yy9,"(41.029211729089965, -92.38951534486424)"
161344,223@5pz-j8k-p5f,"(41.28876466955072, -91.68793442391944)"
161358,222@5pz-xtd-wtv,"(40.75416748327953, -93.31125124716264)"
160016,222@5pb-64r-kxq,"(42.49153409105121, -94.19312124041168)"
161371,222@5pb-p8t-3wk,"(43.294744430670235, -91.77215919336824)"
160153,225@5nw-hh4-47q,"(42.49769427984499, -96.39933540657069)"
160146,222@5nw-hjq-8jv,"(42.51893236309793, -96.40637079537251)"
161302,222@5pb-b53-4sq,"(42.72148386240019, -93.73372846631914)"
161301,225@5p9-c9k-ckf,"(42.84532066812621, -93.6125167122045)"
171373,222@5r4-ybc-yy9,"(37.94885825459203, -95.39271390415617)"
171316,222@5pq-27f-66k,"(38.280156405606604, -95.25190616838208)"
171382,222@5nz-77y-v4v,"(39.5364132469363, -95.12799300032009)"
171334,222@5qt-tz4-f9f,"(37.28932603500286, -98.57686490961642)"
171331,222@5qt-pvp-w6k,"(37.00789946432442, -98.48787888150184)"
170191,222@5r5-933-7kf,"(38.35647373764365, -98.79066536192157)"
171333,223@5r5-9cb-4jv,"(38.52237129192364, -98.77827868058033)"
171301,226@5r5-8rg-brk,"(38.36074049287864, -98.5812680330915)"
171341,225@5nz-6gn-j35,"(39.852455651340875, -95.53163231960488)"
170017,222@5r5-h34-h3q,"(37.81836690607072, -96.85768014366258)"
170197,222@5r5-grw-vvf,"(37.72424907803355, -97.14776095621292)"
171318,223@5r8-mvx-6x5,"(37.134131873112366, -96.18962327603062)"
170203,222@5r7-vfc-3wk,"(37.07832277809038, -94.6224418492776)"
171308,226@5r7-v7s-y9z,"(37.172209714988774, -94.8434856052702)"
171310,222@5qk-7gy-c3q,"(39.77172671911681, -101.80315473263937)"
171304,222@5r9-bsn-nkf,"(37.19139116340253, -99.7802224111518)"
171368,224@5r9-cgd-7nq,"(37.44196030421679, -100.0136437412379)"
171371,224@5r5-qrz-435,"(39.392273008657654, -97.12276895617956)"
171349,222@5r5-pn6-z2k,"(39.56577388567899, -97.6732462361075)"
171385,222@5r4-wy2-w49,"(38.202560496872536, -95.73780889619164)"
171312,223@5r9-8vd-28v,"(37.26800405325291, -99.33329796347638)"
170150,222@5r5-dbp-j35,"(37.13314209861889, -97.03905432088543)"
171383,222@5r5-d4b-kcq,"(37.24402529140533, -96.98116323007505)"
170006,222@5r7-yps-rkz,"(37.38032302946182, -94.68507814339358)"
171376,222@5r7-zdh-ffz,"(37.515732187192235, -94.85818905081855)"
171352,22d@5rb-7c9-x89,"(39.81568771060876, -100.53716732509446)"
171340,222@5r4-ng3-ffz,"(38.680349461172476, -96.94215786134377)"
171381,222@5r4-qmt-rx5,"(38.92501012631389, -97.20561268003138)"
170137,228@5r6-3k7-7kf,"(38.978375684233356, -95.24722983412167)"
171317,225@5r9-d3j-jn5,"(37.92087341408761, -99.41988901610101)"
170013,223@5rb-cms-cdv,"(38.88144444857264, -99.29704245745795)"
171327,222@5r6-938-t9z,"(38.74300230069885, -98.21933162027666)"
170023,223@5r9-32h-kvf,"(37.96982145583457, -100.86864489292576)"
170014,229@5r5-xsn-p9z,"(38.597084111751236, -95.26933480671458)"
170074,222@5r4-nkm-26k,"(39.01453067844714, -96.85142263183201)"
171367,222@5rb-47y-2kz,"(39.0675827484153, -100.24072539876593)"
171325,222@5rb-kch-x89,"(39.37251908422626, -99.84518617550735)"
170110,222@5r9-z7s-389,"(37.58450243829147, -101.35821844314282)"
171359,226@5r9-p48-fvf,"(38.46981331813227, -101.74914914242231)"
171339,222@5r4-vhx-kj9,"(37.83640286523155, -96.29482190106387)"
171322,223@5r9-pqt-w8v,"(37.985191789302256, -101.74161321674103)"
171346,222@5qt-w88-ks5,"(37.222354328400755, -98.04286387774678)"
170103,222@5r4-mhm-mx5,"(38.02449049520261, -97.33443414144796)"
171324,223@5r9-sty-b49,"(37.43714068277415, -100.98605736652338)"
171369,224@5r9-fny-xkf,"(38.08376621754178, -99.90439750702905)"
171319,222@5nz-94x-xnq,"(39.48063840243425, -95.75154229240759)"
171314,222@5r6-2qm-wkz,"(39.32568455829822, -95.27022877706491)"
171309,222@5p5-6m2-gzf,"(39.78612782769238, -98.19981303718177)"
170104,222@5pr-6cb-c3q,"(38.99511479510293, -94.69108671242249)"
173300,222@5pr-6cq-q75,"(38.93010147422705, -94.65268675255628)"
170185,222@5pr-5xk-4gk,"(38.90334373912083, -94.67015148964254)"
170182,222@5pr-5xg-hkf,"(38.91032822934891, -94.651081078796)"
170049,222@5pr-66b-fcq,"(38.85250694100625, -94.82215228485397)"
170176,223@5pr-6dk-3dv,"(38.93744643959581, -94.72584120105427)"
171313,222@5r9-34s-ygk,"(37.94653839190468, -101.25135817109923)"
171332,222@5r9-dvm-bc5,"(37.605442601111164, -99.30118658114219)"
170120,222@5r8-2vb-89z,"(37.320826659351845, -95.26441442910468)"
171303,23j@5r9-5cz-wp9,"(38.60246165935556, -100.23930477654656)"
170009,222@5pr-5dg-cyv,"(39.2836874846302, -94.90493129903092)"
171360,229@5r6-6d9-bzf,"(39.04632782286324, -98.14468970105973)"
171326,222@5rb-64x-d35,"(39.12721910520182, -100.86427466406936)"
171384,222@5r5-zcr-2ff,"(38.411352350462245, -96.19641619085921)"
170075,228@5r4-mvh-8jv,"(38.20501592938621, -97.51641227622962)"
170105,222@5r4-kk4-ty9,"(38.37915406596961, -97.67207707854894)"
171358,226@5r4-kwx-2ff,"(38.572559399900534, -97.684341629397)"
171356,224@5r4-hm9-vs5,"(38.343022776403956, -97.01033839881124)"
171357,222@5r4-hjy-7qz,"(38.36175493853305, -97.18905729313474)"
171363,222@5r5-rpk-7yv,"(39.848329085076855, -96.63544877367154)"
171321,225@5r9-yf8-gzf,"(37.28652786445664, -100.33335495480787)"
170109,222@5pq-644-jvz,"(38.56950735388073, -94.85003453391712)"
171375,22b@5r6-b96-4vz,"(39.48150626707683, -97.96544500097895)"
170145,222@5r7-x26-5cq,"(37.04120358912695, -95.63989801590533)"
171379,222@5r4-phz-35z,"(38.66592153765191, -96.49909187178913)"
171315,222@5nz-8f7-sqz,"(39.837186907580666, -96.07795502714849)"
171380,223@5r4-y9j-wx5,"(37.674923076888234, -95.47254529947202)"
171300,226@5rb-f2k-z2k,"(38.636479492536665, -99.9314356442546)"
171336,223@5rb-g5y-9xq,"(38.45880844350383, -99.90127980516145)"
171348,223@5p5-psd-z4v,"(39.83816180686094, -99.88784121279818)"
171364,222@5r6-d3y-f4v,"(39.450926104485454, -98.70040262354873)"
171328,223@5r6-bvr-m6k,"(39.130168546540865, -97.7040984592944)"
171345,222@5r5-5fm-dgk,"(38.184361906545774, -99.1075815895647)"
171353,223@5p5-n8p-7nq,"(39.75521914160206, -99.31248647342659)"
